transaction_id,customer_id,merchant_id,transaction_date,amount,currency,transaction_type
14960,621,96,2025-02-15,774.41,TRY,refund
14961,56,47,2025-11-09,1410.7,TRY,transfer
14962,236,36,2026-01-21,6742.15,TRY,transfer
14963,616,67,2025-09-29,3359.61,TRY,purchase
14964,528,37,2025-09-12,4155.94,TRY,purchase
14965,878,63,2025-07-02,6857.69,TRY,transfer
14966,530,2,2025-04-03,5737.73,TRY,refund
14967,790,30,2026-01-13,3658.02,TRY,transfer
14968,424,20,2025-01-19,266.21,TRY,purchase
14969,861,29,2025-02-06,1153.52,TRY,purchase
14970,935,93,2025-05-19,2669.79,TRY,transfer
14971,983,52,2025-03-03,5919.19,TRY,refund
14972,235,65,2025-12-30,2276.53,TRY,refund
14973,373,46,2025-02-20,2432.38,TRY,transfer
14974,557,12,2026-04-23,5941.23,TRY,refund
14975,959,12,2025-11-05,1131.34,TRY,refund
14976,142,38,2025-11-10,1601.73,TRY,refund
14977,489,98,2025-01-04,5794.1,TRY,transfer
14978,786,90,2025-04-02,626.02,TRY,transfer
14979,42,7,2025-07-02,4516.76,TRY,refund
14980,915,36,2025-04-16,1436.22,TRY,refund
14981,673,76,2026-05-04,1825.4,TRY,transfer
14982,607,46,2026-02-19,1876.07,TRY,refund
14983,154,63,2025-12-13,5217.32,TRY,purchase
14984,454,63,2026-08-22,6545.36,TRY,purchase
14985,372,100,2025-08-25,3103.69,TRY,refund
14986,420,45,2026-01-30,1583.47,TRY,purchase
14987,509,26,2025-09-21,1356.61,TRY,refund
14988,560,71,2025-03-17,4331.18,TRY,purchase
14989,779,97,2025-02-01,6471.0,TRY,purchase
14990,257,23,2025-01-23,6397.79,TRY,purchase
14991,823,17,2026-04-06,3246.07,TRY,purchase
14992,399,51,2025-05-17,2625.2,TRY,transfer
14993,380,98,2026-04-28,3817.4,TRY,refund
14994,306,15,2025-04-10,922.73,TRY,transfer
14995,319,65,2025-10-21,1239.05,TRY,refund
14996,997,95,2025-06-29,6970.8,TRY,refund
14997,260,99,2025-06-02,562.96,TRY,transfer
14998,637,33,2025-02-26,4622.41,TRY,refund
14999,881,61,2026-07-25,5071.04,TRY,transfer
15000,89,26,2026-03-19,3369.56,TRY,refund
15001,72,81,2026-03-04,3684.18,TRY,refund
15002,778,76,2026-05-31,4407.0,TRY,transfer
15003,614,83,2025-03-19,4437.17,TRY,refund
15004,894,31,2026-06-28,4821.21,TRY,purchase
15005,463,77,2025-11-12,624.51,TRY,refund
15006,661,45,2025-01-04,4141.93,TRY,purchase
15007,895,98,2025-08-05,1386.05,TRY,purchase
15008,618,67,2026-05-04,344.15,TRY,transfer
15009,166,91,2025-10-08,5891.29,TRY,transfer
15010,560,47,2025-06-09,3483.59,TRY,refund
15011,630,58,2025-08-25,1958.29,TRY,refund
15012,967,50,2025-08-03,5645.49,TRY,refund
15013,393,34,2026-05-08,1817.31,TRY,refund
15014,872,44,2026-08-05,866.2,TRY,purchase
15015,86,2,2025-03-14,6643.76,TRY,refund
15016,131,22,2025-03-17,6851.08,TRY,transfer
15017,544,12,2025-12-26,6184.84,TRY,transfer
15018,364,70,2026-06-30,524.4,TRY,purchase
15019,436,94,2026-07-29,3696.92,TRY,refund
15020,34,66,2026-07-20,6853.43,TRY,purchase
15021,152,31,2026-01-16,725.82,TRY,purchase
15022,673,75,2025-12-03,4977.98,TRY,purchase
15023,331,93,2025-09-28,4036.13,TRY,refund
15024,371,58,2025-01-20,1479.05,TRY,refund
15025,412,70,2025-04-16,410.35,TRY,purchase
15026,775,84,2025-08-08,5817.9,TRY,refund
15027,482,7,2026-05-08,1332.39,TRY,transfer
15028,102,38,2025-03-22,1956.24,TRY,purchase
15029,450,46,2026-03-25,6650.96,TRY,transfer
15030,352,88,2025-10-08,6942.13,TRY,refund
15031,885,84,2025-05-06,6991.69,TRY,refund
15032,778,30,2025-07-18,55.33,TRY,refund
15033,347,90,2025-09-26,5890.34,TRY,refund
15034,402,48,2026-04-05,3724.2,TRY,refund
15035,755,73,2025-03-17,2956.51,TRY,refund
15036,344,82,2025-04-06,5538.98,TRY,purchase
15037,802,72,2026-02-01,1768.86,TRY,purchase
15038,787,28,2026-03-21,389.83,TRY,purchase
15039,492,12,2025-11-08,6569.32,TRY,purchase
15040,902,23,2025-05-09,4259.15,TRY,transfer
15041,819,37,2025-12-05,1419.06,TRY,purchase
15042,578,52,2025-11-21,587.77,TRY,refund
15043,812,38,2025-04-11,3839.71,TRY,purchase
15044,801,43,2025-10-02,5992.89,TRY,purchase
15045,532,42,2025-08-19,3633.74,TRY,purchase
15046,681,85,2025-10-07,5389.64,TRY,purchase
15047,800,60,2026-02-12,4858.71,TRY,transfer
15048,629,76,2025-02-08,6026.44,TRY,transfer
15049,475,76,2026-07-09,5559.3,TRY,refund
15050,338,95,2026-08-13,4874.08,TRY,purchase
15051,104,14,2026-07-24,6193.98,TRY,purchase
15052,1000,85,2026-06-20,3225.66,TRY,transfer
15053,79,43,2026-04-04,6359.84,TRY,transfer
15054,599,88,2025-05-04,2967.46,TRY,refund
15055,69,55,2025-11-25,3046.34,TRY,purchase
15056,692,74,2026-06-23,6297.72,TRY,refund
15057,505,70,2026-07-02,2322.41,TRY,transfer
15058,436,71,2025-07-02,181.38,TRY,transfer
15059,954,48,2025-05-30,4590.12,TRY,refund
15060,480,79,2025-11-03,5662.05,TRY,purchase
15061,891,44,2025-10-23,6536.38,TRY,purchase
15062,683,48,2025-01-19,2804.78,TRY,transfer
15063,571,44,2025-04-02,757.69,TRY,transfer
15064,657,12,2025-03-24,2676.03,TRY,refund
15065,865,69,2026-05-17,1413.95,TRY,transfer
15066,57,72,2025-11-25,834.79,TRY,refund
15067,630,52,2026-02-26,3180.62,TRY,refund
15068,675,13,2026-01-25,4008.0,TRY,refund
15069,25,18,2025-07-16,675.14,TRY,purchase
15070,780,94,2025-10-22,6750.0,TRY,transfer
15071,395,72,2025-07-21,4298.96,TRY,transfer
15072,392,76,2025-12-19,3244.0,TRY,purchase
15073,833,82,2025-12-28,3258.59,TRY,purchase
15074,109,55,2026-07-15,6852.96,TRY,refund
15075,68,81,2025-05-30,1195.14,TRY,refund
15076,906,81,2025-03-05,1235.54,TRY,transfer
15077,779,57,2026-07-03,4306.84,TRY,purchase
15078,46,26,2026-07-05,824.72,TRY,refund
15079,749,60,2026-02-06,6633.08,TRY,purchase
15080,282,1,2026-08-11,2784.97,TRY,transfer
15081,898,24,2026-03-09,1026.6,TRY,transfer
15082,985,21,2025-06-04,2459.81,TRY,transfer
15083,803,92,2026-01-01,1437.23,TRY,refund
15084,173,16,2025-01-06,5075.39,TRY,transfer
15085,878,47,2025-07-24,1285.12,TRY,refund
15086,133,57,2025-05-20,5585.44,TRY,purchase
15087,443,51,2026-04-20,2592.84,TRY,refund
15088,902,75,2025-01-16,2559.44,TRY,transfer
15089,510,28,2025-01-17,1698.73,TRY,refund
15090,683,31,2026-04-29,5431.48,TRY,refund
15091,808,89,2025-03-04,6638.31,TRY,transfer
15092,529,27,2025-01-05,5031.8,TRY,transfer
15093,841,18,2026-08-01,1837.28,TRY,purchase
15094,876,57,2025-02-22,1962.3,TRY,transfer
15095,706,54,2026-05-15,1059.77,TRY,refund
15096,139,58,2025-03-28,6372.52,TRY,purchase
15097,440,28,2026-04-08,4862.59,TRY,transfer
15098,800,4,2025-02-06,1900.42,TRY,refund
15099,150,1,2025-06-20,4855.81,TRY,transfer
15100,960,69,2026-07-25,4978.69,TRY,purchase
15101,593,57,2026-07-31,6434.42,TRY,refund
15102,3,99,2026-07-29,6590.97,TRY,refund
15103,488,5,2025-03-12,2225.72,TRY,purchase
15104,915,96,2025-11-04,4809.12,TRY,refund
15105,291,32,2025-03-31,330.12,TRY,purchase
15106,636,74,2025-08-11,5682.53,TRY,purchase
15107,23,28,2026-02-18,3312.82,TRY,refund
15108,837,5,2025-02-06,4128.98,TRY,transfer
15109,349,100,2025-09-27,1046.12,TRY,purchase
15110,813,76,2026-06-12,1522.4,TRY,transfer
15111,884,66,2025-05-05,6609.48,TRY,purchase
15112,243,100,2025-10-13,1332.76,TRY,refund
15113,108,39,2026-07-09,5481.27,TRY,transfer
15114,223,6,2025-12-05,5232.16,TRY,refund
15115,354,4,2026-07-17,941.5,TRY,refund
15116,653,46,2026-07-12,5668.84,TRY,refund
15117,531,48,2026-07-22,695.78,TRY,refund
15118,287,65,2026-07-19,4765.12,TRY,refund
15119,427,84,2026-03-26,1822.76,TRY,purchase
15120,175,25,2025-06-25,5540.47,TRY,refund
15121,994,33,2025-06-19,5720.32,TRY,purchase
15122,311,53,2025-10-13,6719.49,TRY,purchase
15123,955,90,2026-05-13,2063.08,TRY,refund
15124,371,70,2026-07-12,6287.13,TRY,refund
15125,937,7,2026-02-22,3059.62,TRY,purchase
15126,935,20,2025-10-04,2427.8,TRY,purchase
15127,72,56,2025-02-08,5677.1,TRY,purchase
15128,820,82,2025-10-04,4932.91,TRY,purchase
15129,854,71,2025-04-18,726.58,TRY,refund
15130,55,59,2026-02-11,1266.63,TRY,purchase
15131,24,75,2026-02-14,4280.72,TRY,transfer
15132,167,53,2025-07-05,664.68,TRY,transfer
15133,278,61,2025-07-04,5123.4,TRY,purchase
15134,49,49,2025-07-19,504.64,TRY,refund
15135,70,5,2026-08-29,932.91,TRY,refund
15136,220,24,2026-08-23,2513.94,TRY,refund
15137,5,86,2025-12-19,5585.68,TRY,transfer
15138,719,50,2025-10-20,1053.53,TRY,transfer
15139,828,51,2025-05-07,4961.72,TRY,refund
15140,178,99,2025-10-11,5543.47,TRY,refund
15141,930,18,2026-05-19,4731.15,TRY,purchase
15142,538,72,2026-08-07,3445.88,TRY,refund
15143,937,7,2025-11-13,1885.18,TRY,purchase
15144,18,27,2026-03-30,1985.95,TRY,refund
15145,750,46,2026-05-02,531.64,TRY,transfer
15146,79,86,2026-03-23,4764.67,TRY,purchase
15147,289,90,2025-06-01,5973.8,TRY,purchase
15148,261,19,2025-04-04,712.85,TRY,purchase
15149,475,84,2026-07-26,5418.23,TRY,purchase
15150,989,56,2026-01-25,5752.88,TRY,transfer
15151,136,76,2025-01-11,3472.41,TRY,purchase
15152,531,29,2026-08-01,2058.02,TRY,refund
15153,118,96,2025-08-14,5095.93,TRY,purchase
15154,305,63,2025-02-28,2924.28,TRY,refund
15155,682,86,2026-08-06,953.23,TRY,purchase
15156,323,89,2026-04-01,5592.63,TRY,purchase
15157,432,93,2025-10-25,365.94,TRY,purchase
15158,287,65,2026-08-09,2533.14,TRY,purchase
15159,270,16,2025-09-30,1570.21,TRY,refund
15160,806,91,2026-01-08,3013.9,TRY,refund
15161,939,51,2025-08-12,4232.55,TRY,purchase
15162,834,65,2025-02-13,5888.04,TRY,purchase
15163,750,6,2026-01-30,1467.29,TRY,refund
15164,957,64,2026-01-01,4463.87,TRY,transfer
15165,730,62,2025-10-07,4191.37,TRY,refund
15166,917,52,2026-04-17,2504.8,TRY,refund
15167,388,85,2026-03-09,3482.32,TRY,refund
15168,958,57,2025-09-19,6750.22,TRY,transfer
15169,96,29,2025-11-06,4924.28,TRY,purchase
15170,403,75,2025-10-13,6368.59,TRY,purchase
15171,171,39,2025-05-26,1146.62,TRY,refund
15172,719,33,2025-12-28,1413.22,TRY,purchase
15173,894,87,2025-10-18,5055.79,TRY,refund
15174,708,82,2025-05-17,857.56,TRY,refund
15175,98,2,2025-01-17,2002.7,TRY,transfer
15176,197,41,2025-02-13,5859.76,TRY,refund
15177,864,65,2025-04-13,5355.44,TRY,transfer
15178,197,55,2026-01-10,547.32,TRY,refund
15179,410,75,2025-02-28,2272.33,TRY,transfer
15180,88,69,2025-08-21,3379.3,TRY,refund
15181,210,80,2026-04-14,4045.07,TRY,purchase
15182,38,42,2026-04-15,6933.67,TRY,purchase
15183,784,33,2025-04-04,138.85,TRY,purchase
15184,510,46,2025-02-06,6780.45,TRY,transfer
15185,340,8,2025-08-05,6992.67,TRY,refund
15186,925,48,2025-04-25,1482.2,TRY,refund
15187,282,5,2025-05-09,5082.42,TRY,transfer
15188,912,39,2025-06-29,6781.22,TRY,purchase
15189,705,6,2026-07-29,2341.61,TRY,refund
15190,3,25,2025-04-13,1031.44,TRY,transfer
15191,857,13,2026-01-04,2371.57,TRY,transfer
15192,366,74,2026-01-13,4002.18,TRY,purchase
15193,935,35,2025-03-13,4260.96,TRY,refund
15194,114,56,2026-02-05,2379.74,TRY,purchase
15195,389,6,2025-05-01,3830.26,TRY,purchase
15196,662,61,2025-01-01,1448.28,TRY,transfer
15197,46,86,2025-09-12,1075.04,TRY,refund
15198,206,69,2025-07-24,2790.44,TRY,refund
15199,274,90,2025-05-05,3298.81,TRY,purchase
15200,843,10,2026-03-05,2378.76,TRY,refund
15201,855,70,2025-05-04,6125.43,TRY,purchase
15202,886,38,2026-02-23,3880.2,TRY,purchase
15203,389,15,2025-05-02,3465.49,TRY,refund
15204,15,23,2025-05-06,2636.73,TRY,transfer
15205,853,98,2025-09-21,2463.67,TRY,purchase
15206,372,42,2026-08-22,4199.94,TRY,refund
15207,230,12,2025-07-23,4656.04,TRY,purchase
15208,121,26,2025-03-18,6792.4,TRY,purchase
15209,318,26,2025-09-19,4964.79,TRY,refund
15210,389,90,2026-02-02,914.4,TRY,transfer
15211,114,26,2026-01-22,6810.86,TRY,purchase
15212,343,30,2026-08-30,1946.37,TRY,refund
15213,15,98,2026-01-29,35.44,TRY,refund
15214,430,94,2025-04-26,4874.94,TRY,purchase
15215,352,92,2026-07-21,1941.06,TRY,transfer
15216,289,33,2026-04-08,2618.48,TRY,transfer
15217,205,55,2025-03-05,214.35,TRY,refund
15218,529,14,2025-07-26,5955.23,TRY,purchase
15219,379,31,2025-08-05,6725.7,TRY,purchase
15220,976,55,2025-10-09,459.81,TRY,refund
15221,359,15,2026-05-29,225.16,TRY,purchase
15222,460,85,2025-12-25,2717.92,TRY,transfer
15223,146,44,2025-12-02,1841.15,TRY,transfer
15224,245,65,2026-03-13,3918.89,TRY,refund
15225,91,19,2025-07-23,6244.92,TRY,transfer
15226,349,99,2026-06-18,3415.66,TRY,purchase
15227,945,44,2025-01-05,3365.46,TRY,purchase
15228,43,90,2025-03-05,3379.04,TRY,purchase
15229,580,33,2026-06-26,2210.04,TRY,purchase
15230,397,55,2026-02-18,3105.02,TRY,purchase
15231,935,28,2026-02-19,5245.35,TRY,transfer
15232,532,51,2025-09-10,1445.71,TRY,transfer
15233,470,43,2025-11-12,3435.92,TRY,purchase
15234,685,11,2025-07-05,602.88,TRY,purchase
15235,869,91,2026-01-03,4263.12,TRY,transfer
15236,196,80,2025-08-21,3998.85,TRY,purchase
15237,921,57,2025-06-24,3591.96,TRY,transfer
15238,791,20,2026-06-30,6210.47,TRY,purchase
15239,787,45,2026-03-03,2588.3,TRY,transfer
15240,778,49,2025-01-15,2071.24,TRY,purchase
15241,569,85,2026-04-21,1985.54,TRY,refund
15242,476,3,2026-01-29,1978.45,TRY,purchase
15243,211,31,2025-12-12,3506.95,TRY,purchase
15244,633,76,2025-06-08,1891.6,TRY,transfer
15245,291,17,2025-08-26,6234.62,TRY,purchase
15246,416,70,2026-06-14,2199.66,TRY,transfer
15247,254,76,2025-08-17,4671.56,TRY,transfer
15248,399,4,2026-02-06,4905.2,TRY,refund
15249,202,70,2025-06-01,1626.19,TRY,purchase
15250,614,18,2026-08-23,2083.79,TRY,transfer
15251,763,65,2026-04-28,1964.7,TRY,refund
15252,824,47,2026-03-06,5022.04,TRY,transfer
15253,826,2,2025-07-16,4653.06,TRY,transfer
15254,651,70,2026-02-26,3540.64,TRY,refund
15255,370,75,2025-07-07,3334.22,TRY,transfer
15256,899,40,2026-06-13,815.45,TRY,transfer
15257,181,78,2026-02-27,2077.98,TRY,refund
15258,533,17,2026-04-17,3478.37,TRY,transfer
15259,751,94,2025-12-22,4237.9,TRY,transfer
15260,125,80,2026-08-25,1857.79,TRY,transfer
15261,233,52,2025-11-01,2185.3,TRY,refund
15262,483,21,2026-08-16,693.33,TRY,transfer
15263,515,37,2025-11-14,322.72,TRY,purchase
15264,817,33,2026-04-03,5460.04,TRY,purchase
15265,570,23,2025-07-23,634.44,TRY,transfer
15266,805,49,2025-04-23,3313.03,TRY,purchase
15267,362,66,2026-07-14,952.13,TRY,transfer
15268,529,34,2025-09-26,6407.66,TRY,purchase
15269,976,57,2025-05-01,4481.1,TRY,transfer
15270,867,4,2025-09-28,2540.39,TRY,transfer
15271,958,12,2025-06-29,6485.36,TRY,transfer
15272,579,48,2025-04-29,1145.03,TRY,transfer
15273,847,87,2026-05-04,6320.41,TRY,transfer
15274,934,40,2026-03-31,6509.51,TRY,refund
15275,769,93,2025-08-23,2752.92,TRY,purchase
15276,873,65,2025-08-11,5489.23,TRY,refund
15277,25,39,2026-04-15,314.73,TRY,purchase
15278,198,59,2025-05-07,4598.26,TRY,purchase
15279,372,3,2026-01-21,5507.11,TRY,purchase
15280,114,94,2025-05-21,71.56,TRY,purchase
15281,878,48,2026-06-11,856.36,TRY,purchase
15282,997,99,2026-04-01,6905.82,TRY,transfer
15283,677,43,2025-03-26,4364.68,TRY,transfer
15284,982,56,2025-07-06,4921.0,TRY,refund
15285,154,34,2025-02-02,2574.86,TRY,transfer
15286,580,60,2025-06-27,1646.1,TRY,refund
15287,610,9,2026-08-05,6914.45,TRY,transfer
15288,526,67,2025-11-18,5432.94,TRY,refund
15289,161,22,2025-06-09,4287.5,TRY,refund
15290,806,5,2025-07-06,2567.53,TRY,transfer
15291,813,71,2025-10-18,2498.84,TRY,refund
15292,936,41,2025-10-19,969.65,TRY,purchase
15293,330,38,2026-05-30,5081.24,TRY,refund
15294,956,23,2026-08-15,792.24,TRY,transfer
15295,517,85,2026-07-31,2826.89,TRY,purchase
15296,255,84,2026-01-10,4739.58,TRY,transfer
15297,242,59,2025-01-30,5909.97,TRY,refund
15298,765,28,2025-05-30,1458.58,TRY,purchase
15299,642,10,2026-03-28,616.86,TRY,transfer
15300,363,46,2026-05-04,5568.44,TRY,purchase
15301,136,77,2026-01-19,4550.93,TRY,purchase
15302,403,53,2025-05-10,512.56,TRY,refund
15303,708,55,2026-04-30,1904.24,TRY,transfer
15304,757,49,2025-07-30,3487.82,TRY,refund
15305,53,31,2025-01-17,1503.9,TRY,refund
15306,250,67,2026-03-14,4681.42,TRY,purchase
15307,131,50,2026-06-08,3195.85,TRY,purchase
15308,698,59,2025-12-08,6545.97,TRY,refund
15309,930,3,2025-12-08,1600.13,TRY,purchase
15310,545,81,2026-07-19,2857.79,TRY,transfer
15311,334,24,2025-07-10,3557.72,TRY,transfer
15312,481,50,2025-05-07,3133.9,TRY,refund
15313,280,54,2025-03-01,92.91,TRY,refund
15314,93,1,2026-01-18,6062.08,TRY,transfer
15315,177,68,2026-04-07,215.81,TRY,purchase
15316,382,12,2026-05-04,623.17,TRY,transfer
15317,276,86,2026-08-03,3125.41,TRY,refund
15318,16,3,2026-05-04,367.11,TRY,refund
15319,972,85,2025-09-22,371.49,TRY,transfer
15320,485,85,2025-03-15,4488.14,TRY,transfer
15321,329,30,2025-10-22,6777.65,TRY,purchase
15322,100,42,2025-12-03,4389.12,TRY,purchase
15323,855,34,2025-01-31,5541.76,TRY,refund
15324,574,87,2025-07-08,395.75,TRY,refund
15325,566,9,2025-04-28,1619.14,TRY,purchase
15326,916,66,2025-08-22,4169.7,TRY,purchase
15327,114,10,2026-03-21,4470.68,TRY,refund
15328,651,88,2025-05-07,2479.51,TRY,purchase
15329,151,97,2025-07-30,1855.01,TRY,purchase
15330,852,71,2026-08-02,2969.91,TRY,transfer
15331,817,62,2025-03-18,6331.05,TRY,purchase
15332,500,99,2026-01-28,2694.31,TRY,refund
15333,13,85,2026-07-29,6128.17,TRY,refund
15334,781,2,2026-03-15,389.93,TRY,refund
15335,735,8,2026-03-06,2042.56,TRY,refund
15336,98,12,2026-07-08,1619.2,TRY,transfer
15337,748,36,2025-01-23,5797.44,TRY,transfer
15338,100,85,2025-10-28,5081.5,TRY,purchase
15339,466,80,2025-01-21,1928.45,TRY,transfer
15340,579,97,2025-07-16,2262.52,TRY,purchase
15341,466,25,2025-05-30,6052.15,TRY,refund
15342,112,45,2026-01-02,1111.0,TRY,refund
15343,667,91,2025-03-24,485.72,TRY,refund
15344,81,38,2026-07-20,5769.0,TRY,purchase
15345,142,54,2026-07-17,3972.95,TRY,refund
15346,379,70,2025-08-13,2309.04,TRY,transfer
15347,179,61,2025-09-03,3766.81,TRY,transfer
15348,666,79,2026-02-24,5519.25,TRY,transfer
15349,332,53,2025-01-28,5016.77,TRY,refund
15350,993,79,2025-10-02,2288.8,TRY,refund
15351,523,81,2025-10-08,3084.75,TRY,transfer
15352,873,28,2025-03-24,4344.17,TRY,refund
15353,582,86,2026-08-27,3014.09,TRY,transfer
15354,107,24,2025-09-07,4168.75,TRY,refund
15355,892,33,2025-09-19,4325.2,TRY,purchase
15356,475,84,2026-07-21,2176.39,TRY,refund
15357,879,65,2025-09-26,1768.12,TRY,transfer
15358,737,8,2025-06-22,5667.34,TRY,purchase
15359,60,62,2026-05-01,819.34,TRY,refund
15360,672,50,2025-12-04,6446.23,TRY,purchase
15361,670,87,2025-06-03,3901.99,TRY,purchase
15362,860,10,2025-03-20,3563.44,TRY,refund
15363,419,79,2025-03-10,240.4,TRY,purchase
15364,804,70,2026-07-07,699.14,TRY,transfer
15365,774,29,2026-04-30,3705.69,TRY,purchase
15366,114,6,2025-10-19,3224.11,TRY,transfer
15367,671,83,2025-10-02,1954.56,TRY,refund
15368,262,41,2025-08-24,5427.27,TRY,transfer
15369,138,45,2026-02-20,3300.04,TRY,purchase
15370,997,89,2025-03-07,3948.65,TRY,refund
15371,78,12,2025-01-08,3986.49,TRY,refund
15372,744,88,2025-05-16,2826.04,TRY,transfer
15373,656,17,2025-03-14,2858.06,TRY,refund
15374,91,39,2026-03-21,1224.91,TRY,purchase
15375,871,1,2025-01-08,3741.16,TRY,transfer
15376,556,96,2026-06-18,4576.16,TRY,refund
15377,658,54,2025-11-02,5218.31,TRY,purchase
15378,316,31,2026-04-14,6277.96,TRY,purchase
15379,164,23,2026-06-04,2593.59,TRY,refund
15380,808,75,2025-07-14,565.72,TRY,refund
15381,578,30,2025-12-30,2025.64,TRY,transfer
15382,74,93,2025-02-15,5053.28,TRY,refund
15383,206,19,2026-04-20,2925.01,TRY,transfer
15384,872,10,2026-08-29,4733.36,TRY,transfer
15385,740,6,2025-08-31,3143.84,TRY,refund
15386,463,32,2025-04-01,699.92,TRY,purchase
15387,838,41,2025-07-17,5482.19,TRY,transfer
15388,327,75,2025-08-13,1474.79,TRY,transfer
15389,322,15,2025-12-22,4676.99,TRY,transfer
15390,303,74,2025-10-08,294.49,TRY,purchase
15391,507,34,2026-03-18,6099.34,TRY,refund
15392,138,30,2026-08-25,3217.57,TRY,transfer
15393,833,67,2026-07-04,6810.12,TRY,purchase
15394,538,65,2025-05-28,691.88,TRY,transfer
15395,769,7,2026-03-26,2656.91,TRY,transfer
15396,33,42,2026-08-15,6445.52,TRY,refund
15397,549,85,2026-04-20,6958.86,TRY,purchase
15398,258,19,2026-01-13,1578.71,TRY,refund
15399,931,60,2026-02-21,4160.66,TRY,refund
15400,490,92,2025-09-13,934.24,TRY,refund
15401,910,35,2026-08-25,2758.54,TRY,purchase
15402,922,63,2025-01-08,1248.59,TRY,transfer
15403,481,28,2026-05-23,5877.21,TRY,purchase
15404,564,4,2026-01-05,3200.98,TRY,purchase
15405,119,52,2026-03-23,1275.59,TRY,refund
15406,689,50,2026-06-19,4421.82,TRY,transfer
15407,186,62,2025-08-23,1870.48,TRY,transfer
15408,578,8,2025-09-29,1207.53,TRY,transfer
15409,333,95,2025-10-26,2048.36,TRY,purchase
15410,646,84,2026-02-17,6981.59,TRY,transfer
15411,589,43,2026-06-03,6802.15,TRY,transfer
15412,803,31,2025-05-30,510.81,TRY,purchase
15413,688,95,2025-08-23,1336.54,TRY,purchase
15414,944,36,2025-11-01,902.8,TRY,refund
15415,620,42,2025-08-04,2111.56,TRY,transfer
15416,545,100,2025-12-21,2925.77,TRY,refund
15417,767,2,2025-10-18,2199.1,TRY,purchase
15418,265,4,2025-11-13,4801.24,TRY,transfer
15419,299,13,2026-02-19,6523.55,TRY,purchase
15420,435,93,2026-01-31,5380.53,TRY,refund
15421,864,13,2026-05-14,403.69,TRY,purchase
15422,227,29,2026-03-28,4111.64,TRY,refund
15423,1000,57,2025-09-30,5588.94,TRY,purchase
15424,136,96,2025-02-10,2991.29,TRY,transfer
15425,405,3,2026-01-19,6107.47,TRY,transfer
15426,27,89,2026-07-03,5375.03,TRY,refund
15427,608,1,2025-05-15,5076.43,TRY,transfer
15428,596,13,2026-05-25,383.87,TRY,transfer
15429,515,2,2026-03-26,5674.8,TRY,refund
15430,154,8,2026-05-04,2319.95,TRY,purchase
15431,985,97,2026-07-29,6584.51,TRY,refund
15432,893,60,2025-05-30,1077.63,TRY,transfer
15433,434,100,2026-02-05,6516.35,TRY,purchase
15434,286,80,2025-11-19,6231.51,TRY,transfer
15435,714,56,2025-03-05,643.5,TRY,refund
15436,732,5,2025-02-15,3713.95,TRY,transfer
15437,331,98,2025-10-05,4035.75,TRY,transfer
15438,299,89,2026-02-03,2464.04,TRY,refund
15439,919,64,2026-08-22,1196.33,TRY,purchase
15440,147,57,2025-03-08,5042.1,TRY,refund
15441,146,52,2025-04-05,3392.17,TRY,transfer
15442,430,61,2025-03-03,4667.99,TRY,refund
15443,518,31,2026-05-01,999.42,TRY,purchase
15444,70,99,2026-03-24,1801.81,TRY,transfer
15445,898,41,2025-09-23,3248.97,TRY,purchase
15446,225,18,2025-11-30,3886.48,TRY,transfer
15447,600,91,2026-02-22,1477.36,TRY,transfer
15448,903,12,2025-08-22,146.54,TRY,purchase
15449,311,88,2025-09-05,6189.62,TRY,purchase
15450,381,83,2026-02-05,3978.42,TRY,transfer
15451,342,32,2025-09-03,73.37,TRY,transfer
15452,807,11,2026-07-06,3507.44,TRY,refund
15453,170,37,2025-01-04,1979.64,TRY,refund
15454,388,12,2025-01-29,5878.53,TRY,purchase
15455,446,88,2025-03-08,4017.35,TRY,transfer
15456,520,9,2026-01-20,659.12,TRY,transfer
15457,208,92,2025-06-02,4026.02,TRY,transfer
15458,442,42,2025-07-17,6982.23,TRY,refund
15459,793,15,2025-11-03,2509.25,TRY,transfer
15460,79,71,2025-03-15,3938.8,TRY,transfer
15461,372,8,2025-08-21,5705.19,TRY,refund
15462,771,92,2025-07-27,2705.78,TRY,purchase
15463,182,44,2025-03-09,2008.65,TRY,transfer
15464,676,92,2026-02-01,6127.56,TRY,transfer
15465,988,78,2025-03-23,930.42,TRY,purchase
15466,336,92,2025-06-13,486.01,TRY,purchase
15467,814,84,2025-09-03,5537.05,TRY,purchase
15468,560,59,2025-07-31,139.94,TRY,transfer
15469,396,5,2025-08-29,4556.18,TRY,transfer
15470,604,57,2026-01-03,6631.61,TRY,purchase
15471,480,96,2026-04-18,2585.14,TRY,transfer
15472,762,89,2025-10-31,4511.23,TRY,purchase
15473,564,76,2025-11-12,2602.18,TRY,purchase
15474,491,17,2025-12-12,4270.99,TRY,refund
15475,763,1,2025-07-17,3477.05,TRY,refund
15476,599,39,2025-03-23,1369.42,TRY,purchase
15477,964,3,2026-08-31,3597.49,TRY,refund
15478,750,41,2026-01-05,1107.38,TRY,purchase
15479,843,48,2025-11-28,2046.66,TRY,transfer
15480,724,33,2025-05-09,1200.1,TRY,refund
15481,888,10,2025-09-23,656.11,TRY,purchase
15482,771,51,2025-07-27,1052.36,TRY,refund
15483,541,100,2026-03-18,6000.21,TRY,purchase
15484,217,95,2025-07-14,6495.54,TRY,purchase
15485,12,45,2026-03-14,714.79,TRY,transfer
